id,song_title,channel_name,youtube_link,lyrics
mOFfSEgo6X0,"BENDITA_VIDA_Txarango_feat._Amparanoia,_Muerdo",Txarango Oficial,https://www.youtube.com/watch?v=mOFfSEgo6X0,"(Con mucho amor para Chango)
(De todo corazón, Bendita vida)
Si te tiemblan las manos
Si te queman las dudas
Hemos venido a equivocarnos
Nunca lo olvides corazón
Que todos los problemas

Serán aprendizaje
Quizás verán nacer poemas
Quizás caminos para amar mejor
Lo que tenga que ser, llegará
Los miedos son muros que saltar
Cuando te duela el mundo aquí puedes llorar

Bendita la vida
Bendita la vida
Que las penas se vuelvan canción
Que el dolor siempre florece en el corazón
Bendita la vida
Bendita la vida
Ya sabemos antes de empezar
Que este corazón loco nos va a hacer llorar
Oye, ¿sabes que?
No puedo entender
Vivo en un mundo que no deja de morder
Siembra a espaldas de la tierra
Todo aquello libre encierra
Un mundo triste corazón
Exprésate, revélate
No compres su tiempo

No cedas al silencio
No escojas su control
No, no
Si te tiemblan las manos
Si te queman las dudas
Hemos venido a equivocarnos
Nunca lo olvides corazón
(Échale limón)
Que todos los problemas
Serán aprendizaje
Quizás verán nacer poemas
Quizás caminos para amar mejor
Lo que tenga que ser llegará
Los miedos son muros que saltar
Cuando te duela el mundo aquí puedes llorar
Bendita la vida
Bendita la vida
Que las penas se vuelvan canción
Que el dolor siempre florece en el corazón
Bendita la vida
Bendita la vida
Ya sabemos antes de empezar
Que este corazón loco nos va a hacer llorar
(Bendita vida)

(La vida)"
g-pFyC-l9N4,Viviendo_a_Tu_Alrededor,Sopa de Cabra,https://www.youtube.com/watch?v=g-pFyC-l9N4,"La vía en la calle
Borro todos mis males
Seguí sus pasos como una obsesión
Después de un año
Hoy somos solo extraños
Llenando de vacío nuestro amor

Aprendimos a ignorar
La razón de ir más allá
Nunca pude interpretar
Su silencio la verdad
Tantos sueños
Volando en el viento irán
Tantos miedos
Acuden sin avisar
Viviendo a tu alrededor
Girando en torno a una canción
Viviendo a tu alrededor
Sin gravedad, sin dirección

Cruzando el tiempo
Colgado de un momento
Juego entre paralelas a olvidar
Del blanco al negro
Del infinito a cero
Trayectos que escogió mi soledad
Persiguiendo el gris compás
De la lluvia en el cristal
En la oscura habitación
Todo pierde su valor

Bajo el cielo
No hay nadie si tú no estás
Sin tus besos
Me pierdo en la inmensidad
Viviendo a tu alrededor
Siempre hay que andar diciendo adiós
Viviendo a tu alrededor
Todo podría ser mejor

Cambiando el centro
Moviendo el universo
Reduzco la distancia entre tú y yo
Viviendo a tu alrededor
Girando en torno a una canción
Viviendo a tu alrededor
Sin gravedad, sin dirección

Viviendo a tu alrededor
Siempre hay que andar diciendo adiós
Viviendo a tu alrededor
Todo podría ser mejor
Vuelvo a las calles
Vuelvo a mis dulces males
Llenando de vacío mi obsesión"
zk04yLQsqN0,Con_Calma_Daddy_Yankee_&_Snow_ZUMBA,Claudio Lopez Utreras,https://www.youtube.com/watch?v=zk04yLQsqN0,"¿Cómo te llamas, baby?
Desde que te vi supe que eras pa' mí
Dile a tus amigas que andamos ready
Esto lo seguimos en el after party
¿Cómo te llamas, baby?
Desde que te vi supe que eras pa' mí
Dile a tus amigas que andamos ready
Esto lo seguimos en el after party

Con calma
Yo quiero ver cómo ella lo menea
Mueve ese pum-pum, girl
Es una asesina
Cuando baila quiere que to' el mundo la vea
I like you, pum-pum, girl
Con calma
Yo quiero ver cómo ella lo menea
Mueve ese pum-pum, girl
Tiene adrenalina y en media la pista, vente hazme lo que sea
I like you, pum-pum, girl

Baby, que estás solita, acompáñame
La noche es de nosotros, tú lo sabes
Me dice ""gana, me dan, dan, dan""
De golpearte, mami, ese ram-pam-pam, yeh
Esa criminal, cómo lo mueve es un delito
Tengo que arrestarte porque pienso y no me quito
Tiene criminality, pero te doy fatality
Vive esa película, flotando en mi gravity
Daddy pone las reglas, tienes que obedecer
Mami, no tiene pausa, ¿qué es lo que vas a hacer?
Échale, échale, échale pa' atrás
Échale, échale pa' alante
Con calma

Yo quiero ver cómo ella lo menea
Mueve ese pum-pum, girl
Es una asesina
Cuando baila quiere que to' el mundo la vea
I like you, pum-pum, girl
Con calma
Yo quiero ver cómo ella lo menea
Mueve ese pum-pum, girl
Tiene adrenalina y en media la pista, vente hazme lo que sea
I like you, pum-pum, girl
Porque tiene candela y yo tengo la vela
Llama al 911, se está quemando la suela
Me daña cuando las faldas esas me las modela
Mami, estás enferma, pero tu show no lo cancela
Te llaman a ti la reina de party
Mueve esa tunga, tiene ese body
Tira tus pasos, no me demore

Oh lala, dale, dale
Somos los bandidos que la rumba y romance
Y súmbale DJ otra vez pa' que dance
Échale, échale, échale pa' atrás
Échale, échale pa' alante
Con calma
Yo quiero ver cómo ella lo menea
Mueve ese pum-pum, girl
Es una asesina
Cuando baila quiere que to' el mundo la vea
I like you, pum-pum, girl
Con calma
Yo quiero ver cómo ella lo menea
Mueve ese pum-pum, girl
Tiene adrenalina y en media la pista, vente hazme lo que sea
I like you, pum-pum, girl

Come with a nice young lady
Intelligent yes she jack all and hardy
Everywhere me go me never left her at all
Yuh see dat ah me stomi yuh te run dance man
Run it in a dance hall in a di nation
Yuh never know yuh see dat me stomi get de bown she get
And me never lead um flat and how one girl box
Yuh see dat me yuh te yuh go reaching at a top
Con calma
Yo quiero ver cómo ella lo menea
Mueve ese pum-pum, girl
Es una asesina
Cuando baila quiere que to' el mundo la vea
I like you, pum-pum, girl
Con calma
Yes you no say that me stomping a go Blama
I like you pum pum Girl
That's the man that see said I miss stomping suba word down the Elena
I love your pum pum Girl"
raocNelxGtw,Sin_Hablar,Sopa de Cabra,https://www.youtube.com/watch?v=raocNelxGtw,"Las horas lentas van borrando el misterio
Cayendo sin moverme jamás
Como la nieve en la tierra
O el día que se pierde entre la niebla
Me iré
Me iré sin hablar
Soñar será mi verdad
Como el mar todas mis huellas borrarás

Costumbres huecas se han posado en tu pelo
Hay mil caminos al mismo lugar
En una orilla desierta
Saltando entre la luz de las estrellas
Me iré
Me iré sin hablar
Soñar será mi verdad
No hay más por ver, no pienso esperar
Me iré, me iré
Me iré sin hablar
Para ser polvo en el viento
Cubriéndote"
HRv9wCchcyo,BENDITA_VIDA_Txarango_i_les_Dones_Sàvies_Festival_Esperanzah_2020,Txarango Oficial,https://www.youtube.com/watch?v=HRv9wCchcyo,"De todo corazón, bendita vida.
Si te tiemblan las manos
Si te queman las dudas
Hemos venido a equivocarnos
Nunca lo olvides corazón
Que todos los problemas
Serán aprendizaje

Quizás verán nacer poemas
Quizás caminos para amar mejor
Lo que tenga que ser llegará
Los miedos son muros que saltar
Cuando te duela el mundo aquí puedes llorar
Bendita la vida
Bendita la vida

Que la pena se vuelva canción
Que el dolor siempre florece en el corazón
Bendita la vida
Bendita la vida
Ya sabemos antes de empezar
Que este corazón loco nos va a hacer llorar

Hoy ya sabes que no puedo entender
Vivo en un mundo que no deja de morder
Siempre a espaldas de la tierra
Todo aquello libre encierra
Un mundo triste corazón
Exprésate, rebélate
No compres su tiempo

No te das al silencio
No escojas su control
Si te tiemblan las manos
Si te queman las dudas
Hemos venido a equivocarnos
Nunca lo olvides corazón
Que todos los problemas
Serán aprendizaje

Quizás verán nacer poemas
Quizás caminos para amar mejor
Lo que tenga que ser llegará
Los miedos son muros que saltar
Cuando te duela el mundo aquí puedes llorar
Bendita la vida
Bendita la vida

Que la pena se vuelva canción
Que el dolor siempre florece en el corazón
Bendita la vida
Bendita la vida
Ya sabemos antes de empezar
Que este corazón loco nos va a hacer llorar"
3MFFJgxWg3Y,-_Bello_Bellaco_(Visualizer),Mushkaa,https://www.youtube.com/watch?v=3MFFJgxWg3Y,"Andaba sola, bien bonita en la calle
Me dijo: ""vente, no cuente los detalles""
No está dispuesta pa' que nadie la falle
Y pide que la calle
La baby dice: ""no cuente lo que he dicho, que soy un capricho""
Vosotros sois los que siempre vais de listo
Y yo es que la despisto

Ma', si lo botas me muero
Mentí to' a las niñas que les dije ""te quiero""
Si bailas a otro me enfado y le estelo
Bebé, eres adicta al Ice, al perco', los cueros
Bebé tienes una misión: el romper corazones
Veneno rosa y saca humo de flores
Mi favorita de todos los sabores

Le agarro del cuello, se pega like sello
Un momento tan bello, bellaco
Sequilla en un rato
Hicimos un trato
Me hace brujería, le hago vudú
Si te cuentan cosas malas, no es true
Si te pegas a mí like super glue
Nunca veo una hoe estar loco como tú

Ma', si lo botas me muero
Mentí to' a las niñas que les dije ""te quiero""
Si bailas a otro me enfado y le estelo
Bebé, eres adicta al Ice, al perco', los cueros
Shorty, bebé, que en la nota está escrito
(mmm)
No te creas las farsas, los mitos
(nah)
Ese booty deja loquito
(loquito)
Si te haces la chula, te invito, shorty

Un movimiento cabrón
Ella baila lento y se pega al pantalón
Bebé, que no hay discusión
Cuando tú lo mueves se forma calentón
Ma', si lo botas me muero
Mentí to' a las niñas que les dije ""te quiero""
Si bailas a otro me enfado y le estelo
Bebé, eres adicta al Ice, al perco', los cueros
Mmm, 
Muskaa, ja, ja, ja
O está loco
O está loca"
CuWV8ellRM8,Femi_Kuti-_Live_at_the_Africa_Shrine(Fela_Death),dejiariyo,https://www.youtube.com/watch?v=CuWV8ellRM8,"Sure, here are the lyrics:

You cannot take this country
and African States
because as a good government in one African country
the whole of Africa will be liberated
See, we want in one good government
a straight and progressive clean government
that knows what it's doing
no diplomacy
no umm compromises, no agreements
no Marxism, Leninism
no capitalism, Africanism
Well the time done come
for me to talk
before I talk
make I thank everyone

for the support you nah give my family
during our troubles
you my friends, you nah dey with me
97 I shall never forget
97 the pains, that sorrow, that stress
I want to thank you my friends
I want to thank you my my my friends

The color fit good, he glow
The color fit good, he glow
Oh yes I remember
the day all of us we gather
to pay our respect to the one
and only Fela
we carry am go in house
before him spirit go for Aleta mare palace I say
(we want a week marker)
for those weh no know
nah that day dem know
say the people dem love Fela oh
(we gather we marker)

there has not been anybody
in this whole politics in Africa
only two people have walked
on this street to follow
people to where they are going
Nkrumah and my mother
what are you talking about?
All this nonsense leaders you have
hanging around here
they sit down in cars man
the young and the old, the strong and the weak
the rich and the poor then gather to carry Fela oh
(we gather we marker)
and then as we was starting to relax
we no know our problems don start

from nowhere we hear
Concorde don just pass
and just like that she died
we start to wonder why
enough is enough
the people start to talk
the problems don too much
as we start to relax

all of a sudden we hear
now the matter of my sister Sola come
make all of us weep for body
again we ask ourselves why?
cause she was too young to die
as we dey try nah so we dey cry
to struggle, to save her life
and the doctors then dey lie and
the ones weh get the money to survive
the thing weh dey pain them pass
nah the way she suffer before she die
nah so them dey sport cause
they took too too long
experimenting with human life oh
My sister Sola oh

and in heaven
the 97, 97, 97
I shall never forget
97 eh
27 I shall never forget
97 eh

oh oh ohhh oh oh oh oh ohh"
7BAVzi7aAGM,Txarango_Aguacero_(Audio_Oficial),Txarango Oficial,https://www.youtube.com/watch?v=7BAVzi7aAGM,"Oye!
Que llueva en el mundo entero!
Soñar despierto
Ser el aire que remueve los adentros
Reir
Llorar
Y que salga pa' fuera lo malo de dentro
Que llueva en el mundo entero
Que baile en un aguacero
Que en agua se ría el cielo
Agua
Que llueva en el mundo entero
Que baile en un aguacero
Que en agua se ría el cielo
Agua
Súbelo!
Para mi gente!

Siéntete el alma rebelde
Vive la vida empieza a conocerte
Baila sin miedo
Canta sin duda
Que la esperanza te regale una aventura
Y fluye, abraza todo aquello que se intuye
Que todos tus deseos vuelen por las nubes
Que caigan del cielo hasta aquí
Las penas se bailan así
Que llueva en el mundo entero
Que baile en un aguacero
Que en agua se ría el cielo
Agua!
Que llueva en el mundo entero
Que baile en un aguacero
Que en agua se ría el cielo
Yea!
Agua!

Veo en el aire confuso
Algunos pájaros que vuelan siguiendo su curso
Ya no sé si escapan de los días grises
O soy yo el que escapo de todo aquello que dicen
Me siento slow
Aunque vale la pena
Por dentro voy rompiendo de mi ser toda cadena
Que bailen penas
Que no suenen sirenas
Y de las malas buenas
Que ni las balas duelen
Así que alto el fuego
Que esto de la vida no es un juego
No va de alimentar con apariencia al ego
Dentro de ti suena una voz
Suele decir hagámoslo
Con amor y tacto
Que los pequeños actos son de gran impacto
Con la naturaleza hiciste un pacto
Y baila hasta quedarte harto sobre los charcos
Y que salpique en agua de vida!
Oye mi gente!

Que llueva en el mundo entero
Que baile en un aguacero
Que en agua se ría el cielo
Agua!
Que llueva en el mundo entero
Que baile en un aguacero
Que en agua se ría el cielo
Agua!"
jnM8DYSzSW8,Els_Catarres_En_Peu_de_Guerra_@_Razzmatazz_2016,Primera Fila,https://www.youtube.com/watch?v=jnM8DYSzSW8,"Ho-ho-ho-ho, ohohohoho
Ho-ho-ho-ho, ohohohoho

Ho-ho-ho-ho, ohohohoho
Ho-ho-ho-ho, ohohohoho
Ho-ho-ho-ho, ohohohoho
Ho-ho-ho-ho, ohohohoho

Si alguna dia de la teva vida has d'anar a la guerra
Que a la banda de la teva hi hagi una dura
Si amb una destrossa natural la ciutat canvia
I tu et trobes tot sol...
Traidor!

Traïdor!
Amic!
Que no s'amaga mai
Que és ple d'odi
Si a mi hem juntat, hem cregut
I hem jugat
I hem guanyat...
Traïdor!
Traïdor!
Amic!
Que no s'amaga mai

Que és ple d'odi...
Tot i que em dic que em vols molt
Que m'estimes el sentit del tot
S'hauria d'haver dit que no ho faci jo
Que et sentiràs millor...
Mira't-ho!

Traïdor!
Traïdor!
Amic!
Que no s'amaga mai
Que és ple d'odi
Si a mi hem juntat i et vas cansar
I tot és el comú
Ja no hi vaig jo!
Ho-ho-ho-ho, ohohohoho
Ho-ho-ho-ho, ohohohoho

He sigut un traïdor!
Això no s'ho mereix ningú!
He sigut un traïdor!
No hi ha d'haver ningú!"
78cxwcsL3ds,Joan_Sorde_Welcome_to_my_world,Joan Sordé,https://www.youtube.com/watch?v=78cxwcsL3ds,"No voy a seguir fingiendo
hoy sí, me toca pensar en mi
Lo que hay
es lo que estás viendo

hoy sí, me toca ser feliz
mucho tiempo ya pasé
Intentando adaptarme siempre a tus caprichos
Lo que hay es lo que ves, ah, ah...
No quieras intentar cambiarme
Si aceptas las reglas te diré...
Welcome to my world
pasa y toma asiento

Welcome to my world
espero verte por aquí, mucho tiempo
Welcome to my world
Si no te gusta lo siento
Welcome to my world

Por cierto...
Cierra la puerta al salir
Me cansé, de siempre ser tan bueno
De sufrir, por verte sonreír

De intentar, hacer crecer tus sueños
sin ningún, no no, espacio para mí
Mucho tiempo ya pasé
Intentando adaptarme siempre a tus caprichos
Lo que hay es lo que ves, ah, ah...
No quieras intentar cambiarme
Si aceptas las reglas te diré...
Welcome to my world
pasa y toma asiento

Welcome to my world
espero verte por aquí, mucho tiempo
Welcome to my world
Si no te gusta lo siento
Welcome to my world

por cierto
por cierto
yo te digo que por cierto
escúchame bien por cierto

Cierra la puerta al salir
Cierra la puerta al salir
Cierra la puerta al salir
Cierra la puerta al salir"
dvHqR8X09iQ,NOVUS_ORDO_Hemos_vuelto_(Videoclip),Иovus,https://www.youtube.com/watch?v=dvHqR8X09iQ,"Nuestro tiempo
No-bus zordo
Hemos vuelto Princeso, No-bus zordo de regreso
No hemos resucitado, porque nunca hemos muerto
¡Estad atentos!
Y atentas, por favor
Porque esto ofende a las que molestan o ya atentan contra voz y contra Dios
Y todo lo que apesta
Como esta nación que entierra historias en sus cunetas
Somos: Nietos y nietas de aquellos y de aquellas que sintieron como el hambre les hacía medrar

Somos la culebra que se cuela
En un panorama que no nos quiere ver
Sisear la lengua
Va a ser mejor si aprietas el esfínter con más fuerza
Marcados por la rabia, solo fue nuestra precuela
Aquí hay escuela
Probamos el directo antes que el sexo
Fuimos promotores antes, de ver salir el vello
Así que ahora ya sabes dónde puedes dar el beso
¿No creías en nosotros y ahora quieres dar consejos?
Hemos vuelto con más músculo en los sesos y en los hombros
En busca de mayúsculos asombros
Doble fermentado y triple maldad
Piensa en más de dar alcohol con este grup que te levanta
No-no-no-bus zordo: estos chicos siempre impactan
Nos adaptamos a los tiempos igual que un nuevo papa
¡Una solución!
Porque este ritmo igual te mata
Para acabar con hombres cádes hay que usar balas de plata
¡Machaca, aplasta!
No-bus zordo te asalta
Da les tu rendición porque si no desembarca
La gran manada
Erizo el bello y luego ataca
Toda nuestra horda contra toda vuestra Armada

Oye no si quieres, o si puedes
No puedes pillarnos, si picamos como liendres
Somos como el frío que hace castañear los dientes
Vas a ver este track si quieres estar caliente
Cada vez que sientes, la rabia inherente
Adiosio degita si no quieres ni puedes
Confía en estos entes, No-bus zordo siempre al frente
El mito de oro que consigue ultra la muerte"
ffxrCDvJ8LI,Kae_Tempest_Europe_Is_Lost_(Live_on_),KEXP,https://www.youtube.com/watch?v=ffxrCDvJ8LI,"No, in the basement flat
by the garages
where the people dump their mattresses
Esther's in her kitchen making sandwiches
the slats on her blinds are all wonky and skewed
you can see the top of her head from the street
before she moves out of view to kick her boots off tired feet

She wipes her forehead with her wrist
she's just back from a double shift
Esther's a carer, doing nights
behind her on the kitchen wall
is a black and white image of swallows in flight
Her eyes are sore, her muscles ache
she cracks a beer and swigs it
she holds it to her thirsty lips and necks it till it's finished
it's 4:18 AM
again
Her brain is full from all she's done that day
she knows that she won't sleep a wink
before the sun is on its way
Esther is worried about the world tonight

she's worried all the time
she don't know how she's supposed to put it
from her mind
Europe is lost
America lost, London lost
still we are clamouring victory
all that is meaningless rules
and we have learned nothing from history
the people are dead in their lifetimes
days in the shine of the streets
but look how the traffic's still moving
the system's too slick to stop working
business is good and there's brands every night in the pubs
man it's two for one drinks in the clubs
are we scrubbed up well?
washed off the work and the stress?
now all we want's some excess better yet
a night to remember that we'll soon forget

all of the blood that was bled
for these cities to grow
all of the bodies that fell
the roots that were dug from this earth
so these games could be played
I see it tonight and the stains on my hands
the buildings are screaming
can't ask for help though
nobody knows me
hostile, worries, lonely, moving
our patch like bees were the rights we were born to
working and working
so we can be all that we want and
dance in the drudgery off
but even the drugs have got boring
but sex is still good when you get it
to sleep, to dream
to keep the dream in reach
to eat your dream
now don't weep, don't scream just
keep it in, keep sleeping in
but what I'm gonna do to wake up?

I feel the cost of it pushing my body
like I push my hands into pockets numb softly
I walk and I see it
this is all we deserve
the wrongs of our past at every surface
despite all we did to vanquish the traces
man
my very language is tainted
with all that we stole to replace it with this
I am quiet, feeling the onset of riah
riots are tiny man's systems are huge
traffic keeps moving proving there's nothing to do
cause it's big business baby and its smile is hideous
top down violence
structural viciousness
your kids are dosed up on prescriptions and sedatives
but don't worry about that mate
worry about the terrorists
I mean the water level's rising
the water levels rising
the animals, the elephants, the polar bears are dying
stop crying, start buying
but what about the oil spills?
shhh!
no one likes a party pooping spoilsport
massacres, massacres, massacres
new shoes
getaway's children murdered
in broad daylight by those employed to protect them
live porn streamed to your pre-teens bedroom
glass ceiling, no headroom
half a generation live beneath the breadline
oh but it's happy hour on the High Street
Friday night at last lads my treat
oh went fine till that kid got glassed in the last bar
a place where nuts
you can ask our Lou
it was a madness the road ran red pure claret
oh and about them immigrants I can't stand them
I mean mostly I mind my own business
they're only coming over here to get richer
it's a sickness
England, England
patriotism
and you wonder why kids want to die for a religion
it goes work all your life for a pittance
maybe you'll make it to manager
pray for a raise
cross the beige days off on your beach babe calendar
the anarchists are desperate for something to smash
scandalous pictures of fashionable rappers in glamorous magazines who's dating who
politico cash in an envelope
court sniffing lines off a prostitute's prostatic tits
it was back to the House of Lords with slapped wrists
they abduct kids
they molest the heads of dead pigs
but him in the hoodie with a couple of spliffs
jail him
he's the criminal
it's the bored of it all generation
the product of product placement and manipulation
shoot 'em up brutal
duty of care
come on
new shoes
beautiful hair
balsh saccharine ballads
and selfies and selfies and selfies
here's me
outside the palace of me
construct a self and psychosis
and meanwhile the people were dead in their droves
and nobody noticed
no wait
somebody noticed
I could tell by the emoji he posted

sleep like a gloved hand covers our eyes
the lights are so nice and bright so let's dream
oh but some of us are stuck
like stones in the slipstream
what I'm gonna do to wake up?

We are lost, we are lost, we are lost
we are lost, we are lost, we are lost
we are lost, we are lost
we are lost
Oh we lost
we are lost, we are lost, we are lost, we are lost
we are lost, we are lost, we are lost, we are lost

we are lost, we are lost, we are lost
and still nothing works stop, nothing pauses
we have ambitions and friendships and courtships to think of
divorces to drink of the forts of
the money, the money, the oil
the planet is shaking and spoils
your life is a plating the garments to soil
the toil, the toil
I can't see it ending at all
only the end
tell me how is this something to cherish?
when tribesmen are dead in their deserts
to make room for alien structures
develop, develop
kill what you find if it threatens you
no trace of love
in the hunt for the bigger buck
here in the land where nobody gives a fuck!

What I'm gonna do to wake up?"
C6AnwoxGeco,-_La_granja_Un_dia_no_sé_com,Oques Grasses,https://www.youtube.com/watch?v=C6AnwoxGeco,"I live in Europe, live in Europa,
where the boss is not inside the continent.
I live in Europe, live in Europa,
where the boss is not inside the continent.
Calienta el sol, oh, calienta el sol
en la granja de Mayol.
Calienta el sol, ey, calienta el sol
en la huerta de Mayol.

Con cuatro gallinas
y cuatro patatas,
la vida se pasa de prisa.
Con cuatro gallinas,
dos huevos al día,
la vida se pasa de prisa.
Calienta el sol, oh, calienta el sol
en la granja de Mayol.
Calienta el sol, ey, calienta el sol

en la huerta de Mayol.
Y es allá de món, y es allá de val,
y es allá de món, y es allá de val,
y es allá de món, y es allá de val,
y es allá de món, y es allá de val.
I live in Europe, live in Europa,
where the boss is not inside the continent.
I live in Europe, live in Europa,
where the boss is not inside the continent.
Calienta el sol, oh, calienta el sol

en la granja de Mayol.
Calienta el sol, ey, calienta el sol
en la huerta de Mayol."
xdJW-e_iHRY,"-_Really_Up_(feat._Meddin,_Madd_Pooch)_[Official_Music_Video]",7th Basement,https://www.youtube.com/watch?v=xdJW-e_iHRY,"No oblidis, bro, ni amb nosaltres, we really on,
fuck iba jo anar massa lluny,
Estic buscant l'alternativa, baby a tot això,
un tron en roges com un faro, que vos que faci yo

Big really on, baby!
We really on!
We really on, Baby!
We really on

We really on!
We really on!
We really on, Baby!
We really on

We really, cava de la Chamar Thiri,
Voi a stick di Gumtree,
Churin dan men an piti,
Tranquil has de buscar la calma,
Boo!, que això t'escriu no va amb mi,
Tampoc espero que cambi,
Vaig a l'avis per estar al pàrquing,
A arribar i vinc,
fa money,cava algú en com un gorsi,

amb beby a es posa hardni,
un troll ho rulo amb un pole,
sortint fem queixal tury,
quatre mil al fitxuret,
you are stickig low wiht that boooty,
para que decials tu ,
ara estem vivint una movi,
jo espero que això no en duu,
jo espero que això no en duu
No oblidis, bro, ni amb nosaltres, we really on,
fuck iba jo anar massa lluny,

Estic buscant l'alternativa, baby a tot això,
un tron en roges com un faro, que vos que faci yo
Big really on, baby!
We really on!
We really on, Baby!
We really on

We really on!
We really on!
We really on, Baby!
We really on
We really off, mai això pujo a dalt de tot,
complint-ho, yeah,
dime que al que em disoc, (ke?)
si no vols res ja està, millor no la tiri,
un sabor és real, no me son com andré,
i ya can't feeling know what i'm saying,
Anem-nos per Eivissa con un mini,
Big Really On, yeah yeah with real,
i ja for real,
petxem's massa amb el putu joc,
simson tomant el que hi soc,
case of emergències always keep pills,
han crescut la necessitat,
havi de parar un parell a la city,
si ja no tan toco amb el nou que he birao,
però he abandonat tot,
s'ha saqueat el que he tingut al costat,
ara ja no és puijo a lo alto,
sempre estant inim amistós,
Deme's fe a la plaça en fòs,
sea on trenys pariu-ho,
No oblidis, bro, ni amb nosaltres, we really on,
fuck iba jo anar massa lluny,
Estic buscant l'alternativa, baby a tot això,
un tron en roges com un faro, que vos que faci yo

Big really on, baby!
We really on!
We really on, Baby!
We really on

We really on!
We really on!
We really on, Baby!
We really on"
HnVAM8BNqgQ,"Belén_Aguilera,_Julieta_THELMA_&_LOUISE",BelénAguilera,https://www.youtube.com/watch?v=HnVAM8BNqgQ,"El amor no está en París
Un último vis a vis
El amor no está en París
Serà com un tema i Luis
Avui per tu, dema per mi
Ens guardarem aquells amics
Tu pro no podeu, jo no podem ser aixi
Avui per tu, dema per mi

Se que he fet cinqueres, però no he oblidat caure
No fui a qui l'emputge, però me lo callaré
El amor no esta en París (no quiero otra cicatriz)
Un último vis a vis (será la mejor actriz)
El amor no esta en París (no quiero otra cicatriz)
Serà com un tema i Luis (direm que ha sigut un accident)
Son rius i sent fresc i volem
Aquest amor no podia ser etern

Estava molt cel·lers, temen el inferno
No se porque jo esto malament
Sent un latido cuando está cayendo
Ara desborda, sempre es fan esvaients
I no ens veu la gent
No ens veu la gent

El amor no esta en París (no quiero otra cicatriz)
Un último vis a vis (será la mejor actriz)
El amor no esta en París (no quiero otra cicatriz)
Serà com un tema i Luis
Escolta feus de sirenas
A que hem fet molt o una pena
La mort temor ensconderà
I aquest record ja es suficient per mi
El amor no está en París
(No quiero otra cicatriz)
Un último vis a vis
(Será la mejor actriz)
El amor no está en París
(No quiero otra cicatriz)
Serà com un tema i Luis
(Direm que ha sigut un accidente)
El amor no está en París
(No quiero otra cicatriz)
Un último vis a vis
(Será la mejor actriz)
El amor no está en París
(No quiero otra cicatriz)
Serà com un tema i Luis
(Direm que ha sigut un accidente)"
Gdy1Y1s-0Jo,Negu_Gorriak_Radio_Rahim,Manux S.A,https://www.youtube.com/watch?v=Gdy1Y1s-0Jo,"Ikusita nuke asmoren dago, arrotoa, askosko idazten didazu ate aurretik, baña o kabritxo
Entzun zekon, atzekantzi behar dituzu, eta pa ciudad, amodio arekin
Bestetan a berrizo arrotoa arekin, eta pa ciudad, amodio arekin, bestetan a berrizo arrotoa arekin
Horrelakoa da Bizitza, ekintza zu behar duzuna
Horrelakoa da Bizitza, ekintza zu behar duzuna
Horrelakoa da Bizitza, ekintza zu behar duzuna
Horrelakoa da Bizitza, ekintza zu behar duzuna
Papi, papi hori zer da, gustatzen zaidan mugimendua
rap arekin dantza orduko, pinaberizekutzerkerro.
Patxizahabrau utzi zuela, akitteak ez zaituarrituko.

Papi, papi rap arekin, gustatzen zaidan mugimenduarekin, horrelakoa da Bizitza, ekintza zu behar duzuna
Horrelakoa da Bizitza, ekintza zu behar duzuna
Horrelakoa da Bizitza, ekintza zu behar duzuna
Horrelakoa da Bizitza, ekintza zu behar duzuna
Guratitzarea errepresentarekontra sita bakarrak ojukatzendo
Horieixeier rayorrakier inkultereaansa bablozuaaz
ezagutaratzes perritxarra rayorrakier eldutela.
Eta pizzeros kolikoko batetan pa tizera 10. Horrela gogoratu

Horrelakoa da Bizitza, ekintza zu behar duzuna
Horrelakoa da Bizitza, ekintza zu behar duzuna
Eta pa ciudad amodioarekin, bestetan elbisco arrotoa arekin
Eta pa ciudad amodioarekin, bestetan elbisco arrotoa arekin

Horrelakoa da Bizitza, ekintza zu behar duzuna
Horrelakoa da Bizitza, ekintza zu behar duzuna
Horrelakoa da Bizitza, ekintza zu behar duzuna
Horrelakoa da Bizitza, ekintza zu behar duzuna"
k-cqzuyORgw,LA_MARIA_AMODIÑO_(Romanç_3_de_ledicia)_L'Assumpció_2023,La Maria,https://www.youtube.com/watch?v=k-cqzuyORgw,"A lúa, cóntome o xeredo que teinco sol
A lúa, cóntome o xeredo que teinco sol
Eu fun feliz cando era, non contou a min
Eu fun feliz cando era, non contou a min
A lúa, cóntome que eu mareo seu fillo
A lúa, cóntome que eu mareo fillo do sol
A lúa, cóntome...
A lúa, cóntome...
Oh lúa eu querote...
Oh lúa eu querote...
Oh lúa eu querote...

Eu non cho conto o sorriso dos teus mares
Eu quero a lúa as lúas dos teus ollos
Eu quero o xardín cos teus meniños
Imos facer a muiño
Imos facer a muiño
Eu contigo!

A lúa eu contigo
A lúa eu contigo
A lúa eu contigo
A lúa eu contigo
A lúa, cóntome
A lúa, cóntome
A lúa, cóntome...
Oh lúa eu querote...

A lúa, cóntome
A lúa, cóntome
A lúa, cóntome
A lúa, cóntome
A lúa, cóntome
A lúa, cóntome
A lúa, cóntome
A lúa, cóntome"
